x y R1 R2 R3 R1x R1y R1z R2x R2y R2z R3x R3y R3z
21 37 509834.678839 329812.261392 501763.889312 -124209 490923 59147.3 -268783 -189760 -22862.7 392993 -301162 81395.2
21 38 508321.225939 321456.827210 500586.400748 -125239 489029 59637.6 -263019 -183453 -22372.4 388258 -305575 80414.5
21 39 506718.639963 313167.857429 499370.242670 -126269 487037 60128 -257254 -177244 -21882 383523 -309792 79433.9
21 40 505027.232846 304944.781781 498110.150649 -127298 484946 60618.3 -251490 -171134 -21391.7 378788 -313813 78453.2
21 41 503247.330909 296787.019865 496801.028354 -128328 482758 61108.6 -245725 -165121 -20901.4 374053 -317637 77472.5
21 42 501379.275672 288693.981022 495437.944929 -129358 480472 61599 -239960 -159206 -20411 369318 -321266 76491.9
21 43 499423.424735 280665.064209 494016.132042 -130388 478088 62089.3 -234196 -153389 -19920.7 364583 -324698 75511.2
21 44 497380.152713 272699.657881 492530.980697 -131417 475605 62579.6 -228431 -147671 -19430.4 359849 -327934 74530.5
21 45 495249.852227 264797.139872 490978.037810 -132447 473025 63070 -222667 -142050 -18940 355114 -330974 73549.9
21 46 493032.934980 256956.877277 489353.002625 -133477 470346 63560.3 -216902 -136528 -18449.7 350379 -333818 72569.2
21 47 490729.832894 249178.226342 487651.722969 -134506 467570 64050.6 -211138 -131103 -17959.4 345644 -336466 71588.5
21 48 488340.999337 241460.532350 485870.191410 -135536 464695 64541 -205373 -125777 -17469 340909 -338918 70607.9
21 49 485866.910430 233803.129515 484004.541327 -136566 461722 65031.3 -199609 -120549 -16978.7 336174 -341173 69627.2
21 50 483308.066454 226205.340879 482051.042925 -137595 458651 65521.6 -193844 -115419 -16488.4 331439 -343233 68646.6
21 51 480664.993354 218666.478210 480006.099220 -138625 455483 66012 -188080 -110387 -15998 326705 -345096 67665.9
21 52 477938.244357 211185.841904 477866.242005 -139655 452216 66502.3 -182315 -105452 -15507.7 321970 -346763 66685.2
21 53 475128.401709 203762.720896 475628.127837 -140685 448851 66992.6 -176550 -100616 -15017.4 317235 -348234 65704.6
21 54 472236.078538 196396.392570 473288.534031 -141714 445388 67483 -170786 -95878.5 -14527 312500 -349509 64723.9
21 55 469261.920865 189086.122676 470844.354706 -142744 441826 67973.3 -165021 -91238.7 -14036.7 307765 -350588 63743.2
21 56 466206.609755 181831.165252 468292.596865 -143774 438167 68463.6 -159257 -86696.9 -13546.4 303030 -351470 62762.6
21 57 463070.863650 174630.762550 465630.376550 -144803 434410 68954 -153492 -82253.1 -13056.1 298296 -352157 61781.9
21 58 459855.440863 167484.144970 462854.915054 -145833 430555 69444.3 -147728 -77907.5 -12565.7 293561 -352647 60801.2
21 59 456561.142285 160390.530997 459963.535215 -146863 426601 69934.6 -141963 -73659.9 -12075.4 288826 -352941 59820.6
21 60 453188.814289 153349.127147 456953.657788 -147892 422550 70425 -136199 -69510.3 -11585.1 284091 -353039 58839.9
21 61 449739.351879 146359.127917 453822.797907 -148922 418400 70915.3 -130434 -65458.9 -11094.7 279356 -352941 57859.2
21 62 446213.702077 139419.715744 450568.561636 -149952 414153 71405.6 -124669 -61505.5 -10604.4 274621 -352647 56878.6
21 63 442612.867592 132530.060968 447188.642615 -150981 409807 71896 -118905 -57650.1 -10114.1 269886 -352157 55897.9
21 64 438937.910785 125689.321807 443680.818797 -152011 405363 72386.3 -113140 -53892.8 -9623.72 265152 -351470 54917.2
21 65 435189.957959 118896.644333 440042.949291 -153041 400821 72876.6 -107376 -50233.6 -9133.39 260417 -350588 53936.6
21 66 431370.204003 112151.162464 436272.971292 -154071 396182 73366.9 -101611 -46672.5 -8643.06 255682 -349509 52955.9
21 67 427479.917417 105451.997960 432368.897120 -155100 391444 73857.3 -95846.8 -43209.4 -8152.73 250947 -348234 51975.2
21 68 423520.445769 98798.260424 428328.811344 -156130 386608 74347.6 -90082.2 -39844.4 -7662.39 246212 -346763 50994.6
21 69 419493.221598 92189.047320 424150.868017 -157160 381674 74837.9 -84317.7 -36577.5 -7172.06 241477 -345096 50013.9
21 70 415399.768826 85623.443992 419833.287996 -158189 376641 75328.3 -78553.1 -33408.6 -6681.73 236742 -343233 49033.2
21 71 411241.709713 79100.523700 415374.356360 -159219 371511 75818.6 -72788.6 -30337.8 -6191.4 232008 -341173 48052.6
21 72 407020.772409 72619.347662 410772.419923 -160249 366283 76308.9 -67024 -27365.1 -5701.06 227273 -338918 47071.9
21 73 402738.799150 66178.965102 406025.884835 -161278 360957 76799.3 -61259.5 -24490.4 -5210.73 222538 -336466 46091.3
21 74 398397.755163 59778.413316 401133.214272 -162308 355532 77289.6 -55494.9 -21713.8 -4720.4 217803 -333818 45110.6
21 75 393999.738350 53416.717743 396092.926216 -163338 350010 77779.9 -49730.4 -19035.3 -4230.07 213068 -330974 44129.9
21 76 389546.989790 47092.892050 390903.591318 -164368 344389 78270.3 -43965.8 -16454.8 -3739.73 208333 -327934 43149.3
21 77 385041.905172 40805.938226 385563.830837 -165397 338671 78760.6 -38201.3 -13972.4 -3249.4 203599 -324698 42168.6
21 78 380487.047203 34554.846687 380072.314671 -166427 332854 79250.9 -32436.7 -11588.1 -2759.07 198864 -321266 41187.9
21 79 375885.159091 28338.596393 374427.759454 -167457 326939 79741.3 -26672.2 -9301.82 -2268.74 194129 -317637 40207.3
21 80 371239.179192 22156.154979 368628.926738 -168486 320926 80231.6 -20907.6 -7113.61 -1778.4 189394 -313813 39226.6
21 81 366552.256904 16006.478889 362674.621232 -169516 314816 80721.9 -15143.1 -5023.48 -1288.07 184659 -309792 38245.9
21 82 361827.769901 9888.513538 356563.689131 -170546 308607 81212.3 -9378.53 -3031.4 -797.738 179924 -305575 37265.3
21 83 357069.342828 3801.193465 350295.016498 -171575 302300 81702.6 -3613.99 -1137.4 -307.406 175189 -301162 36284.6
21 84 352280.867517 2256.557481 343867.527714 -172605 295895 82192.9 2150.56 658.537 182.927 170455 -296553 35303.9
21 85 347466.524860 8285.825960 337280.183993 -173635 289391 82683.3 7915.11 2356.41 673.259 165720 -291748 34323.3
21 86 342630.808394 14287.708936 330531.981957 -174665 282790 83173.6 13679.7 3956.21 1163.59 160985 -286746 33342.6
21 87 337778.549709 20263.313466 323621.952269 -175694 276091 83663.9 19444.2 5457.95 1653.92 156250 -281549 32361.9
21 88 332914.945724 26213.756478 316549.158319 -176724 269294 84154.3 25208.8 6861.62 2144.26 151515 -276155 31381.3
21 89 328045.587885 32140.164527 309312.694968 -177754 262398 84644.6 30973.3 8167.23 2634.59 146780 -270565 30400.6
21 90 323176.493298 38043.673553 301911.687339 -178783 255405 85134.9 36737.9 9374.77 3124.92 142045 -264780 29420
21 91 318314.137765 43925.428613 294345.289662 -179813 248313 85625.3 42502.4 10484.2 3615.25 137311 -258797 28439.3
21 92 313465.490639 49786.583614 286612.684164 -180843 241124 86115.6 48266.9 11495.6 4105.59 132576 -252619 27458.6
21 93 308638.051336 55628.301022 278713.080004 -181872 233836 86605.9 54031.5 12409 4595.92 127841 -246245 26478
21 94 303839.887253 61451.751571 270645.712253 -182902 226450 87096.3 59796 13224.3 5086.25 123106 -239675 25497.3
21 95 299079.672726 67258.113949 262409.840916 -183932 218966 87586.6 65560.6 13941.5 5576.58 118371 -232908 24516.6
21 96 294366.728495 73048.574481 254004.749994 -184962 211385 88076.9 71325.1 14560.6 6066.92 113636 -225945 23536
21 97 289711.061001 78824.326799 245429.746581 -185991 203705 88567.3 77089.7 15081.7 6557.25 108902 -218786 22555.3
21 98 285123.400590 84586.571499 236684.160005 -187021 195927 89057.6 82854.2 15504.7 7047.58 104167 -211431 21574.6
21 99 280615.237474 90336.515789 227767.340998 -188051 188051 89547.9 88618.8 15829.6 7537.91 99431.8 -203880 20594
21 100 276198.853993 96075.373128 218678.660904 -189080 180077 90038.3 94383.3 16056.5 8028.25 94697 -196133 19613.3
21 101 271887.351429 101804.362854 209417.510916 -190110 172004 90528.6 100148 16185.3 8518.58 89962.1 -188190 18632.6
21 102 267694.669226 107524.709805 199983.301344 -191140 163834 91018.9 105912 16216 9008.91 85227.3 -180050 17652
21 103 263635.594174 113237.643922 190375.460920 -192169 155566 91509.3 111677 16148.7 9499.24 80492.4 -171714 16671.3
21 104 259725.756698 118944.399860 180593.436117 -193199 147199 91999.6 117442 15983.3 9989.58 75757.6 -163183 15690.6
21 105 255981.611136 124646.216575 170636.690514 -194229 138735 92489.9 123206 15719.9 10479.9 71022.7 -154455 14710
21 106 252420.396636 130344.336912 160504.704168 -195259 130172 92980.2 128971 15358.3 10970.2 66287.9 -145531 13729.3
21 107 249060.075219 136040.007186 150196.973027 -196288 121512 93470.6 134735 14898.7 11460.6 61553 -136411 12748.6
21 108 245919.243684 141734.476752 139713.008353 -197318 112753 93960.9 140500 14341.1 11950.9 56818.2 -127094 11768
21 109 243017.016405 147428.997575 129052.336183 -198348 103896 94451.2 146264 13685.4 12441.2 52083.3 -117582 10787.3
21 110 240372.876800 153124.823789 118214.496795 -199377 94941.6 94941.6 152029 12931.6 12931.6 47348.5 -107873 9806.65
21 111 238006.496386 158823.211254 107199.044209 -200407 85888.7 95431.9 157793 12079.7 13421.9 42613.6 -97968.4 8825.99
21 112 235937.521850 164525.417115 96005.545701 -201437 76737.8 95922.2 163558 11129.8 13912.2 37878.8 -87867.6 7845.32
21 113 234185.332549 170232.699346 84633.581339 -202466 67488.8 96412.6 169322 10081.8 14402.6 33143.9 -77570.6 6864.65
21 114 232768.773061 175946.316297 73082.743532 -203496 58141.7 96902.9 175087 8935.74 14892.9 28409.1 -67077.5 5883.99
21 115 231705.867881 181667.526244 61352.636608 -204526 48696.6 97393.2 180852 7691.62 15383.2 23674.2 -56388.2 4903.33
21 116 231013.527692 187397.586931 49442.876393 -205556 39153.4 97883.6 186616 6349.43 15873.6 18939.4 -45502.9 3922.66
21 117 230707.258697 193137.755113 37353.089821 -206585 29512.2 98373.9 192381 4909.17 16363.9 14204.5 -34421.3 2941.99
21 118 230800.887852 198889.286097 25082.914552 -207615 19772.8 98864.2 198145 3370.85 16854.2 9469.7 -23143.7 1961.33
21 119 231306.317333 204653.433292 12631.998603 -208645 9935.46 99354.6 203910 1734.46 17344.6 4734.85 -11669.9 980.665
22 0 491542.783900 672979.012173 568722.328036 -88342.6 481869 40155.7 -468071 -481869 -40155.7 556414 9.68678e-011 117680
22 1 493560.945191 661927.073795 564103.699077 -89421.3 483688 40646.1 -462356 -472018 -39665.4 551777 -11669.9 116699
22 2 495484.327616 650956.748235 559722.306109 -90500.1 485409 41136.4 -456640 -462266 -39175.1 547140 -23143.7 115718
22 3 497313.012567 640067.749256 555571.610160 -91578.8 487033 41626.7 -450925 -452611 -38684.7 542504 -34421.3 114738
22 4 499047.084116 629259.785048 551644.789679 -92657.5 488558 42117.1 -445209 -443055 -38194.4 537867 -45502.9 113757
22 5 500686.629125 618532.558126 547934.758108 -93736.2 489985 42607.4 -439494 -433597 -37704.1 533230 -56388.2 112776
22 6 502231.737361 607885.765218 544434.182992 -94815 491314 43097.7 -433778 -424236 -37213.7 528593 -67077.5 111796
22 7 503682.501619 597319.097156 541135.506408 -95893.7 492545 43588 -428063 -414974 -36723.4 523957 -77570.6 110815
22 8 505039.017844 586832.238763 538030.966508 -96972.4 493678 44078.4 -422347 -405810 -36233.1 519320 -87867.6 109834
22 9 506301.385273 576424.868739 535112.619940 -98051.2 494713 44568.7 -416632 -396744 -35742.7 514683 -97968.4 108854
22 10 507469.706569 566096.659549 532372.364919 -99129.9 495650 45059 -410916 -387776 -35252.4 510046 -107873 107873
22 11 508544.087967 555847.277302 529801.964703 -100209 496488 45549.4 -405201 -378907 -34762.1 505409 -117582 106892
22 12 509524.639435 545676.381639 527393.071244 -101287 497229 46039.7 -399485 -370135 -34271.7 500773 -127094 105912
22 13 510411.474834 535583.625606 525137.248800 -102366 497871 46530 -393770 -361461 -33781.4 496136 -136411 104931
22 14 511204.712088 525568.655540 523025.997272 -103445 498416 47020.4 -388054 -352885 -33291.1 491499 -145531 103950
22 15 511904.473366 515631.110943 521050.775085 -104524 498862 47510.7 -382339 -344408 -32800.7 486862 -154455 102970
22 16 512510.885273 505770.624361 519203.021422 -105602 499211 48001 -376623 -336028 -32310.4 482225 -163183 101989
22 17 513024.079048 495986.821257 517474.177652 -106681 499461 48491.4 -370908 -327747 -31820.1 477589 -171714 101008
22 18 513444.190779 486279.319886 515855.707808 -107760 499613 48981.7 -365192 -319563 -31329.7 472952 -180050 100028
22 19 513771.361620 476647.731167 514339.117994 -108838 499668 49472 -359477 -311478 -30839.4 468315 -188190 99047.2
22 20 514005.738030 467091.658557 512915.974626 -109917 499624 49962.4 -353761 -303491 -30349.1 463678 -196133 98066.5
22 21 514147.472020 457610.697920 511577.921438 -110996 499482 50452.7 -348046 -295602 -29858.7 459042 -203880 97085.8
22 22 514196.721413 448204.437396 510316.695174 -112075 499242 50943 -342330 -287810 -29368.4 454405 -211431 96105.2
22 23 514153.650119 438872.457271 509124.139965 -113153 498904 51433.4 -336615 -280117 -28878.1 449768 -218786 95124.5
22 24 514018.428432 429614.329844 507992.220347 -114232 498468 51923.7 -330899 -272522 -28387.7 445131 -225945 94143.8
22 25 513791.233333 420429.619294 506913.032939 -115311 497933 52414 -325184 -265025 -27897.4 440494 -232908 93163.2
22 26 513472.248819 411317.881547 505878.816780 -116390 497301 52904.4 -319468 -257627 -27407.1 435858 -239675 92182.5
22 27 513061.666245 402278.664142 504881.962380 -117468 496571 53394.7 -313753 -250326 -26916.7 431221 -246245 91201.8
22 28 512559.684694 393311.506095 503915.019497 -118547 495742 53885 -308037 -243123 -26426.4 426584 -252619 90221.2
22 29 511966.511359 384415.937765 502970.703710 -119626 494816 54375.4 -302321 -236018 -25936.1 421947 -258797 89240.5
22 30 511282.361956 375591.480718 502041.901839 -120705 493791 54865.7 -296606 -229012 -25445.7 417311 -264780 88259.8
22 31 510507.461158 366837.647593 501121.676281 -121783 492669 55356 -290890 -222103 -24955.4 412674 -270565 87279.2
22 32 509642.043052 358153.941961 500203.268318 -122862 491448 55846.4 -285175 -215293 -24465.1 408037 -276155 86298.5
22 33 508686.351634 349539.858199 499280.100485 -123941 490129 56336.7 -279459 -208580 -23974.7 403400 -281549 85317.9
22 34 507640.641322 340994.881343 498345.778056 -125019 488712 56827 -273744 -201966 -23484.4 398763 -286746 84337.2
22 35 506505.177511 332518.486964 497394.089729 -126098 487198 57317.4 -268028 -195450 -22994.1 394127 -291748 83356.5
22 36 505280.237157 324110.141027 496419.007580 -127177 485585 57807.7 -262313 -189032 -22503.8 389490 -296553 82375.9
22 37 503966.109400 315769.299756 495414.686353 -128256 483874 58298 -256597 -182711 -22013.4 384853 -301162 81395.2
22 38 502563.096226 307495.409509 494375.462166 -129334 482065 58788.4 -250882 -176489 -21523.1 380216 -305575 80414.5
22 39 501071.513173 299287.906636 493295.850679 -130413 480157 59278.7 -245166 -170365 -21032.8 375579 -309792 79433.9
22 40 499491.690082 291146.217355 492170.544812 -131492 478152 59769 -239451 -164339 -20542.4 370943 -313813 78453.2
22 41 497823.971896 283069.757622 490994.412042 -132571 476049 60259.4 -233735 -158412 -20052.1 366306 -317637 77472.5
22 42 496068.719510 275057.933000 489762.491370 -133649 473848 60749.7 -228020 -152582 -19561.8 361669 -321266 76491.9
22 43 494226.310688 267110.138534 488469.989973 -134728 471548 61240 -222304 -146850 -19071.4 357032 -324698 75511.2
22 44 492297.141027 259225.758631 487112.279618 -135807 469151 61730.4 -216589 -141216 -18581.1 352396 -327934 74530.5
22 45 490281.624996 251404.166932 485684.892864 -136886 466655 62220.7 -210873 -135681 -18090.8 347759 -330974 73549.9
22 46 488180.197046 243644.726195 484183.519103 -137964 464062 62711 -205158 -130243 -17600.4 343122 -333818 72569.2
22 47 485993.312789 235946.788182 482604.000470 -139043 461370 63201.3 -199442 -124904 -17110.1 338485 -336466 71588.5
22 48 483721.450270 228309.693539 480942.327656 -140122 458580 63691.7 -193727 -119662 -16619.8 333848 -338918 70607.9
22 49 481365.111321 220732.771688 479194.635660 -141200 455692 64182 -188011 -114519 -16129.4 329212 -341173 69627.2
22 50 478924.823008 213215.340722 477357.199493 -142279 452706 64672.3 -182296 -109474 -15639.1 324575 -343233 68646.5
22 51 476401.139196 205756.707297 475426.429878 -143358 449622 65162.7 -176580 -104526 -15148.8 319938 -345096 67665.9
22 52 473794.642209 198356.166537 473398.868943 -144437 446440 65653 -170865 -99677.3 -14658.4 315301 -346763 66685.2
22 53 471105.944622 191013.001933 471271.185944 -145515 443160 66143.3 -165149 -94926.3 -14168.1 310664 -348234 65704.6
22 54 468335.691184 183726.485259 469040.173027 -146594 439782 66633.7 -159434 -90273.3 -13677.8 306028 -349509 64723.9
22 55 465484.560879 176495.876480 466702.741042 -147673 436306 67124 -153718 -85718.3 -13187.4 301391 -350588 63743.2
22 56 462553.269141 169320.423673 464255.915416 -148752 432732 67614.3 -148003 -81261.5 -12697.1 296754 -351470 62762.6
22 57 459542.570242 162199.362951 461696.832113 -149830 429059 68104.7 -142287 -76902.7 -12206.8 292117 -352157 61781.9
22 58 456453.259855 155131.918395 459022.733661 -150909 425289 68595 -136572 -72641.9 -11716.4 287481 -352647 60801.2
22 59 453286.177817 148117.301989 456230.965278 -151988 421421 69085.3 -130856 -68479.2 -11226.1 282844 -352941 59820.6
22 60 450042.211101 141154.713558 453318.971094 -153066 417454 69575.7 -125141 -64414.6 -10735.8 278207 -353039 58839.9
22 61 446722.297023 134243.340726 450284.290464 -154145 413389 70066 -119425 -60448.1 -10245.4 273570 -352941 57859.2
22 62 443327.426700 127382.358864 447124.554389 -155224 409227 70556.3 -113709 -56579.6 -9755.11 268933 -352647 56878.6
22 63 439858.648779 120570.931054 443837.482040 -156303 404966 71046.7 -107994 -52809.2 -9264.77 264297 -352157 55897.9
22 64 436317.073463 113808.208065 440420.877387 -157381 400607 71537 -102278 -49136.9 -8774.44 259660 -351470 54917.2
22 65 432703.876861 107093.328327 436872.625939 -158460 396150 72027.3 -96563 -45562.6 -8284.11 255023 -350588 53936.6
